Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,272,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,51470.58824,11029.41176,136.0,70.71067812,186,86,272,272.0,0.0,272,272,0,0.0,0.0,0,0,1,0,0,0,64,20,7352.941176,3676.470588,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,40,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,25000.0,25000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
80,3257,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,614.062020264,3257.0,0.0,3257,3257,3257,3257.0,0.0,3257,3257,0,0.0,0.0,0,0,0,0,0,0,64,0,614.062020264,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,24496,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5732363,7,3,599,160,517,0,85.5714285714,191.3085266813,160,0,53.3333333333,92.3760430703,132.4061298979,1.7444812898,636929.222222222,1868266.96589492,5618647,3,5732363,955393.833333333,2316225.42305281,5683314,3,90270,45135.0,28336.5971492697,65172,25098,0,0,0,0,232,104,1.2211369029,0.5233443869,0,517,69.0,156.2305987955,24408.0,0,0,0,1,0,0,0,0,0,75.9,85.5714285714,53.3333333333,232,0,0,0,0,0,0,7,599,3,160,29200,59,3,32,113713.0,0.0,113713,113713,5618647.0,0.0,5618647,5618647,BENIGN
21,8412620,9,15,107,188,24,0,11.88888889,9.571369344,34,0,12.53333333,14.54975045,35.06636458,2.852856779,365766.087,957531.9595,3168740,1,5515407,689425.875,1296920.946,3213124,1,8412523,600894.5,1182999.177,3168740,3,0,0,0,0,296,488,1.069821292,1.783035487,0,34,11.8,12.655697,160.1666667,0,0,0,1,0,0,0,0,1,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,33230,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,350075.2332,240.7463136,4747.142857,11289.18631,30290,3,2175,1087.5,1533.714608,2172,3,33206,8301.5,14686.11193,30290,160,0,0,0,0,72,112,90.27986759,150.466446,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59026,39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.307692308,51282.0512820513,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.0256410256,25641.0256410256,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,71,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4999432,6,4,586,221,517,0,97.6666666667,206.2839467013,146,0,55.25,68.0753259265,161.4183371231,2.0002272258,555492.444444444,1618015.79555092,4869978,77,4999432,999886.4,2163592.83562765,4869978,103,58263,19421.0,16334.1336164487,28882,560,0,0,0,0,132,88,1.2001363355,0.8000908903,0,517,73.3636363636,153.9176875653,23690.6545454545,0,0,0,1,0,0,0,0,0,80.7,97.6666666667,55.25,132,0,0,0,0,0,0,6,586,4,221,8192,8192,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3607613,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.108766378,1202537.667,2082261.387,3606926,140,3607613,1803806.5,2549996.051,3606926,687,0,0.0,0.0,0,0,0,0,0,0,104,40,0.831574784,0.277191595,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5658280,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.706928607,1886093.333,3266095.894,5657456,75,5658280,2829140.0,3999842.846,5657456,824,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530196455,0.176732152,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,30757,1,1,49,189,49,49,49.0,0.0,189,189,189.0,0.0,7738.0758851644,65.0258477745,30757.0,0.0,30757,30757,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,32.5129238872,32.5129238872,49,189,95.6666666667,80.8290376865,6533.3333333333,0,0,0,0,0,0,0,0,1,143.5,49.0,189.0,20,0,0,0,0,0,0,1,49,1,189,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,143,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1370629.37062937,27972.027972028,47.6666666667,77.3649360714,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13986.013986014,13986.013986014,41,57,47.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,581,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,179001.721170396,3442.3407917384,581.0,0.0,581,581,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1721.1703958692,1721.1703958692,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,269,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1204460.96654275,14869.8884758364,89.6666666667,148.3790191817,261,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,7434.9442379182,7434.9442379182,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15062073,30,53,2641,64542,1350,23,88.0333333333,241.1822151808,1350,30,1217.7735849057,379.3287919019,4460.4086037825,5.5105296595,183683.817073171,1634923.81429663,14807672,1,15000532,517259.724137931,2748511.740119,14807672,30,15023300,288909.615384615,2065065.52728908,14893743,1,0,0,0,0,600,1072,1.9917577083,3.5187719512,23,1350,815.869047619,639.1615324568,408527.464572576,0,0,0,0,0,0,0,0,1,825.6987951807,88.0333333333,1217.7735849057,600,0,0,0,0,0,0,30,2641,53,64542,-1,-1,29,20,192860.0,0.0,192860,192860,14807672.0,0.0,14807672,14807672,BENIGN
80,5460462,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.732538749,1820154.0,3151973.079,5459739,110,5460462,2730231.0,3860107.232,5459739,723,0,0.0,0.0,0,0,0,0,0,0,104,40,0.549404061,0.183134687,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,82748268,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2436.833027,140.9455483,0.169187831,6365251.385,22500000.0,81400000,1,81900000,10200000.0,28800000.0,81400000,1,836464,209116.0,403519.6806,814200,153,0,0,0,0,192,112,0.108763606,0.060424225,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,515016.0,0.0,515016,515016,81400000.0,0.0,81400000,81400000,DDoS
80,9350770,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.56663355,0.427772258,3116923.333,5398665.247,9350765,1,9350770,3116923.333,5398665.247,9350765,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.427772258,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5.0,0.0,5,5,9350765.0,0.0,9350765,9350765,DDoS
52624,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2056152,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.67228882,1.94538147,685384.0,1184528.871,2053160,990,2056152,685384.0,1184528.871,2053160,990,0,0.0,0.0,0,0,0,0,0,0,80,0,1.94538147,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1270590,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,9150.86692,5.509251608,211765.0,506784.7446,1246053,8,24156,12078.0,16812.17083,23966,190,1270543,423514.3333,712445.0321,1246061,381,0,0,0,0,72,92,2.361107832,3.148143776,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,31305,2,2,70,240,35,35,35.0,0.0,120,120,120.0,0.0,9902.5714742054,127.7751157962,10435.0,18068.7540245585,31299,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,63.8875578981,63.8875578981,35,120,69.0,46.5564173879,2167.5,0,0,0,0,0,0,0,0,1,86.25,35.0,120.0,64,0,0,0,0,0,0,2,70,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3735732,9,7,1175,6333,517,0,130.5555555556,218.5023518816,1460,0,904.7142857143,601.3642030932,2009.7801448284,4.2829624823,249048.8,935031.416560748,3628671,17,3735732,466966.5,1277621.43038986,3628671,153,74640,12440.0,17226.5751326258,34637,48,0,0,0,0,192,152,2.4091663963,1.873796086,0,1460,441.6470588235,565.6219962546,319928.242647059,0,0,0,1,0,0,0,0,0,469.25,130.5555555556,904.7142857143,192,0,0,0,0,0,0,9,1175,7,6333,8192,62,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1880000.0,20000.0,66.6666666667,109.4090185192,193,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10000.0,10000.0,46,142,84.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56738,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
21,8257269,9,15,102,188,23,0,11.33333333,9.013878189,34,0,12.53333333,14.54975045,35.12057074,2.906529992,359011.6957,932112.734,2928456,3,5540678,692584.75,1285333.983,2972550,3,8257146,589796.1429,1150549.554,2928456,3,0,0,0,0,296,488,1.089948747,1.816581245,0,34,11.6,12.51998403,156.75,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
80,63458131,5,3,428,291,428,0,85.6,191.407418874,291,0,97.0,168.0089283342,11.3303053316,0.126067375,9065447.28571429,23911669.9730709,63291954,34,63458131,15864532.75,31618304.9034055,63291954,351,86654,43327.0,51628.6945215546,79834,6820,0,0,0,0,172,104,0.0787921094,0.0472752656,0,428,79.8888888889,162.1823390851,26303.1111111111,0,0,0,1,0,0,0,0,0,89.875,85.6,97.0,172,0,0,0,0,0,0,5,428,3,291,65535,229,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49448,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.4444444444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22222.2222222222,22222.2222222222,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,939,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,196846,10,8,1810,4087,1221,0,181.0,381.4405443695,1460,2,510.875,658.929529616,29957.4286498075,91.4420409864,11579.1764705882,15454.7034274169,56677,1,196846,21871.7777777778,20879.3774139567,56677,1,156816,22402.2857142857,30859.7587196999,81042,2,0,0,0,0,220,164,50.8011338813,40.640907105,0,1460,310.3684210526,523.561649827,274116.801169591,0,0,0,1,0,0,0,0,0,327.6111111111,181.0,510.875,220,0,0,0,0,0,0,10,1810,8,4087,29200,65535,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5666,25,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,320000.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,40000.0,40000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
22,11892117,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,399.6765252,4.456733818,228694.5577,614508.2665,2059547,3,9914996,495749.8,869144.4641,2101110,521,11900000,383611.6452,761999.1339,2059547,3,0,0,0,0,680,1032,1.765875664,2.690858154,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
53,23702,1,1,54,114,54,54,54.0,0.0,114,114,114.0,0.0,7088.0094506793,84.381064889,23702.0,0.0,23702,23702,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.1905324445,42.1905324445,54,114,74.0,34.6410161514,1200.0,0,0,0,0,0,0,0,0,1,111.0,54.0,114.0,20,0,0,0,0,0,0,1,54,1,114,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5907751,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.0312298199,0.6770766066,1969250.33333333,3393900.61559945,5888173,30,5907751,2953875.5,4149723.32053747,5888173,19578,0,0.0,0.0,0,0,0,0,0,0,72,32,0.507807455,0.1692691517,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,261,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,643678.16091954,15325.6704980843,87.0,145.4922678358,255,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,80,7662.8352490422,7662.8352490422,34,50,40.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58061,2,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,18500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,63,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46998,1,1,56,99,56,56,56.0,0.0,99,99,99.0,0.0,3298.0126813907,42.5550023405,46998.0,0.0,46998,46998,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,44,21.2775011703,21.2775011703,56,99,70.3333333333,24.8260615752,616.3333333333,0,0,0,0,0,0,0,0,1,105.5,56.0,99.0,20,0,0,0,0,0,0,1,56,1,99,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3786899,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.922049149,1.320341525,946724.75,1892787.558,3785906,1,3786899,946724.75,1892787.558,3785906,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.320341525,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
5030,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
5962,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
37824,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5117024,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.781704366,1705674.667,2953559.164,5116151,94,5117024,2558512.0,3617047.761,5116151,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.586278274,0.195426091,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
35500,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,61991,1,1,58,344,58,58,58.0,0.0,344,344,344.0,0.0,6484.8123114646,32.2627478182,61991.0,0.0,61991,61991,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.1313739091,16.1313739091,58,344,153.3333333333,165.1221769882,27265.3333333333,0,0,0,0,0,0,0,0,1,230.0,58.0,344.0,32,0,0,0,0,0,0,1,58,1,344,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11112354,9,10,2649,2234,1168,0,294.3333333333,500.0924914453,1226,0,223.4,435.5291035052,439.4208463841,1.7098087408,617353.0,2298807.06411168,9805129,107,11112354,1389044.25,3410429.91448928,9805129,165,1227263,136362.555555556,221192.827499057,692554,236,0,0,0,0,192,208,0.8099094035,0.8998993373,0,1226,244.15,446.8892804122,199710.028947368,0,0,0,1,0,0,0,0,1,257.0,294.3333333333,223.4,192,0,0,0,0,0,0,9,2649,10,2234,8192,7005,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,91315,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,8213.3274927449,43.8044132946,30438.3333333333,52715.543678628,91309,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,21.9022066473,21.9022066473,44,331,158.8,157.196374004,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,102149,3,2,18,0,6,6,6.0,0.0,0,0,0.0,0.0,176.2131787879,48.9481052188,25537.25,50942.5448348431,101951,4,198,99.0,134.3502884254,194,4,101985,101985.0,0.0,101985,101985,0,0,0,0,60,64,29.3688631313,19.5792420875,0,6,4.0,3.098386677,9.6,1,0,0,0,0,0,0,0,0,4.8,6.0,0.0,60,0,0,0,0,0,0,3,18,2,0,0,118,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,9217472,9,15,102,188,22,0,11.33333333,8.94427191,34,0,12.53333333,14.54975045,31.46198871,2.60375079,400759.6522,1038606.943,3161535,1,6182961,772870.125,1426456.471,3209455,245,9217352,658382.2857,1281740.397,3161535,1,0,0,0,0,296,488,0.976406546,1.627344244,0,34,11.6,12.50333289,156.3333333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,296,0,0,0,0,0,0,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator
53,59460,1,1,50,78,50,50,50.0,0.0,78,78,78.0,0.0,2152.7077026573,33.636057854,59460.0,0.0,59460,59460,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.818028927,16.818028927,50,78,59.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,89.0,50.0,78.0,20,0,0,0,0,0,0,1,50,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117382195,13,13,614,4105,192,0,47.2307692308,63.8842101594,1430,0,315.7692307692,530.7601708628,40.2020084903,0.2214986694,4695287.8,16175112.6649047,58915512,1,117382195,9781849.58333333,22727966.1518241,58915512,396,117295485,9774623.75,22768088.9640859,59003366,1,0,0,0,0,272,272,0.1107493347,0.1107493347,0,1430,174.7777777778,388.7804732883,151150.256410256,0,0,0,1,0,0,0,0,1,181.5,47.2307692308,315.7692307692,272,0,0,0,0,0,0,13,614,13,4105,8192,351,12,20,210199.5,173157.015683743,332640,87759,58437516.5,675987.718853309,58915512,57959521,BENIGN
53,66027,2,2,86,214,43,43,43.0,0.0,107,107,107.0,0.0,4543.5958017175,60.5812773562,22009.0,38114.6440492365,66020,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,88,30.2906386781,30.2906386781,43,107,68.6,35.0542436803,1228.8,0,0,0,0,0,0,0,0,1,85.75,43.0,107.0,64,0,0,0,0,0,0,2,86,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,11693624,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,406.46082,4.703417863,216548.5926,591255.7039,2043313,3,9668494,439477.0,816759.0881,2101486,238,11700000,377209.6129,745034.1102,2043313,3,0,0,0,0,744,1032,1.966883833,2.736534029,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator
443,261964,6,6,356,3782,212,0,59.3333333333,89.2248097037,1460,0,630.3333333333,677.217148828,15796.0635812554,45.807820922,23814.9090909091,39131.5041429653,85155,20,261964,52392.8,46704.6543365862,89104,87,176884,35376.8,46341.8428064746,87629,48,0,0,0,0,132,132,22.903910461,22.903910461,0,1460,318.3076923077,533.9168762731,285067.230769231,0,0,0,1,0,0,0,0,1,344.8333333333,59.3333333333,630.3333333333,132,0,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
